ID_Venda;Valor_Desconto;Qtde_Vendido;Valor_Retorno;Total_Venda;Custo_Unitario;Preço_uni;Data_Venda;Id-Canal;Id_Produto;Id_Promocao
3071570;0;10;0;3990;183,49000000000001;399;07/05/2012;4;261;1
3071581;0;20;0;7980;183,49000000000001;399;03/08/2011;2;287;1
3071614;0;30;0;11070;188,13;369;12/12/2011;1;436;1
3071655;0;5;139;695;70,870000000000005;139;01/05/2013;1;597;1
3071915;0;20;0;2780;70,870000000000005;139;27/03/2011;4;632;1
3071945;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;07/11/2011;1;274;21
3072247;0;10;0;6990;321,44;699;28/03/2011;4;233;1
3072397;0;30;0;11070;188,13;369;29/05/2013;1;419;1
3072428;0;10;0;3690;188,13;369;28/08/2012;2;431;1
3072523;0;5;0;825;75,879999999999995;165;06/11/2012;1;947;1
3072752;0;5;0;825;75,879999999999995;165;21/06/2011;1;947;1
3072791;0;30;0;11070;188,13;369;23/12/2013;1;419;1
3072845;0;10;0;2050;94,269999999999996;205;06/01/2012;1;1315;1
3072951;139,80000000000001;9;699;6151,1999999999998;321,44;699;18/10/2013;2;233;27
3073492;0;10;0;6990;321,44;699;28/08/2013;1;209;1
3073533;85,799999999999997;12;0;5062,1999999999998;197,28;429;19/11/2013;1;283;21
3073629;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;07/03/2013;1;248;12
3073651;0;10;0;3990;183,49000000000001;399;25/03/2011;4;274;1
3073685;0;10;0;5290;243,27000000000001;529;10/02/2012;4;289;1
3073958;0;10;0;1390;70,870000000000005;139;02/09/2012;4;597;1
3074127;110,7;12;0;4317,3000000000002;188,13;369;24/07/2013;1;436;21
3074152;20;12;0;2380;91,969999999999999;200;04/07/2012;1;1441;12
3074215;0;10;689;6890;316,85000000000002;689;02/11/2012;1;202;1
3074238;36,899999999999999;24;369;8819,1000000000004;188,13;369;29/12/2011;1;419;12
3074366;0;10;0;3990;183,49000000000001;399;02/08/2011;1;287;1
3074546;0;12;0;8268;316,85000000000002;689;11/03/2012;1;202;3
3074623;0;10;0;6990;321,44;699;05/07/2013;3;217;1
3074745;139,80000000000001;9;0;6151,1999999999998;321,44;699;12/02/2011;2;209;18
3074787;0;5;0;825;75,879999999999995;165;02/08/2011;1;947;1
3074789;0;15;0;3448,5;117,20999999999999;229,90000000000001;26/03/2013;2;441;1
3074816;0;15;0;3448,5;117,20999999999999;229,90000000000001;10/01/2012;1;441;1
3074874;69,5;12;0;1598,5;70,870000000000005;139;22/10/2013;2;632;3
3075122;0;10;0;4290;197,28;429;14/04/2013;1;244;1
3075131;0;20;0;4000;91,969999999999999;200;12/12/2012;1;1441;1
3075133;0;20;0;2780;70,870000000000005;139;07/07/2011;1;609;1
3075140;110,7;24;0;8745,2999999999993;188,13;369;23/08/2011;1;436;12
3075209;0;5;139;695;70,870000000000005;139;17/08/2011;1;632;1
3075427;0;5;0;825;75,879999999999995;165;03/01/2011;1;947;1
3075444;0;10;0;3390;155,88999999999999;339;05/09/2012;3;273;1
3075608;85,799999999999997;12;0;5062,1999999999998;197,28;429;26/02/2011;1;283;3
3075643;39,899999999999999;24;0;9536,1000000000004;183,49000000000001;399;16/03/2012;2;248;21
3075685;0;10;0;5290;243,27000000000001;529;12/11/2011;1;276;1
3075708;45,979999999999997;18;229,90000000000001;4092,2199999999998;117,20999999999999;229,90000000000001;25/03/2012;4;453;3
3075723;41,700000000000003;24;0;3294,3000000000002;70,870000000000005;139;11/11/2013;1;585;21
3075735;0;10;0;6990;321,44;699;10/07/2013;1;201;1
3076052;0;10;0;4290;197,28;429;15/07/2012;1;283;1
3076105;0;10;0;6990;321,44;699;24/07/2011;1;225;1
3076259;0;20;0;2780;70,870000000000005;139;25/12/2013;4;609;1
3076273;0;12;0;4428;188,13;369;30/09/2012;3;436;21
3076301;0;6;0;834;70,870000000000005;139;18/05/2011;1;585;3
3076578;0;10;0;4290;197,28;429;17/07/2013;1;283;1
3077309;0;10;139;1390;70,870000000000005;139;04/11/2013;3;609;1
3077370;0;20;0;10580;243,27000000000001;529;16/08/2013;2;263;1
3077566;68,969999999999999;18;0;4069,23;117,20999999999999;229,90000000000001;18/12/2011;1;441;3
3077609;0;10;0;5290;243,27000000000001;529;30/08/2011;1;263;1
3077634;0;10;0;3990;183,49000000000001;399;02/03/2012;1;248;1
3077646;0;10;0;4290;197,28;429;04/10/2011;1;270;1
3077703;40;6;0;1160;91,969999999999999;200;20/05/2013;4;1441;3
3077713;41,700000000000003;12;0;1626,3;70,870000000000005;139;23/02/2011;1;585;3
3078039;0;10;399;3990;183,49000000000001;399;13/09/2013;1;274;1
3078077;0;10;0;3990;183,49000000000001;399;30/12/2011;2;274;1
3078638;0;10;0;6890;316,85000000000002;689;15/08/2012;1;202;1
3078682;0;6;139;834;70,870000000000005;139;24/04/2012;1;597;3
3079185;0;30;369;11070;188,13;369;13/04/2011;1;436;1
3079340;0;30;0;11070;188,13;369;11/06/2012;1;425;1
3079560;0;10;0;4290;197,28;429;13/08/2011;1;257;1
3079611;0;30;0;11070;188,13;369;02/07/2011;1;431;1
3079851;13,9;6;0;820,10000000000002;70,870000000000005;139;13/01/2011;1;549;3
3080092;101,7;12;0;3966,3000000000002;155,88999999999999;339;23/07/2011;1;247;21
3080269;0;24;369;8856;188,13;369;26/09/2013;1;436;1
3080303;158,69999999999999;12;0;6189,3000000000002;243,27000000000001;529;21/08/2013;1;263;12
3080366;0;10;0;6990;321,44;699;27/12/2013;4;209;1
3080525;0;15;0;3448,5;117,20999999999999;229,90000000000001;10/04/2013;1;453;1
3080889;0;20;0;2780;70,870000000000005;139;11/03/2011;1;573;1
3081112;0;10;0;4290;197,28;429;15/05/2011;3;270;1
3081143;0;30;0;11070;188,13;369;22/05/2012;1;436;1
3081184;68,900000000000006;12;0;8199,1000000000004;316,85000000000002;689;24/03/2013;1;218;12
3081239;279,60000000000002;9;699;6011,3999999999996;321,44;699;04/07/2011;2;233;18
3081398;0;10;0;4290;197,28;429;13/07/2013;1;270;1
3081400;27,800000000000001;9;0;1223,2;70,870000000000005;139;25/04/2012;2;585;18
3081711;82;9;205;1763;94,269999999999996;205;25/01/2011;4;1313;27
3081784;0;10;0;6990;321,44;699;24/06/2012;1;209;1
3081906;0;10;0;4290;197,28;429;26/12/2012;4;270;1
3082052;0;12;699;8388;321,44;699;01/07/2013;1;225;3
3082465;55,600000000000001;24;0;3280,4000000000001;70,870000000000005;139;24/04/2011;2;632;21
3082537;91,959999999999994;18;0;4046,2399999999998;117,20999999999999;229,90000000000001;30/08/2011;2;453;18
3082625;0;10;0;6890;316,85000000000002;689;11/07/2013;1;218;1
3082808;0;10;0;6890;316,85000000000002;689;09/12/2011;1;202;1
3082856;206,69999999999999;12;0;8061,3000000000002;316,85000000000002;689;27/06/2013;3;234;3
3083023;69,900000000000006;12;0;8318,1000000000004;321,44;699;23/03/2011;1;209;21
3083166;0;5;0;695;70,870000000000005;139;24/04/2013;1;609;1
3083213;0;20;0;4000;91,969999999999999;200;24/07/2011;2;1441;1
3083250;0;5;0;695;70,870000000000005;139;20/05/2011;1;573;1
3083312;0;15;0;3448,5;117,20999999999999;229,90000000000001;22/01/2011;1;453;1
3083657;0;20;0;2780;70,870000000000005;139;01/05/2011;1;597;1
3083668;0;60;369;22140;188,13;369;08/03/2013;2;425;1
3083757;0;40;0;5560;70,870000000000005;139;25/03/2011;4;632;1
3083834;0;10;0;6990;321,44;699;16/09/2013;1;201;1
3083961;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;15/05/2011;1;287;3
3084053;0;10;0;6990;321,44;699;12/12/2012;2;209;1
3084141;0;5;0;1000;91,969999999999999;200;30/07/2012;2;1441;1
3084251;0;5;0;695;70,870000000000005;139;24/01/2011;1;609;1
3084367;114,95;54;0;12299,65;117,20999999999999;229,90000000000001;09/07/2013;4;441;3
3084862;22,989999999999998;24;0;5494,6099999999997;117,20999999999999;229,90000000000001;07/09/2012;1;441;21
3084890;0;10;0;5290;243,27000000000001;529;03/10/2011;1;276;1
3084993;69,900000000000006;12;699;8318,1000000000004;321,44;699;13/01/2011;1;201;12
3085072;0;10;0;6990;321,44;699;14/07/2013;2;209;1
3085196;0;6;0;834;70,870000000000005;139;05/09/2012;1;549;3
3085287;0;12;0;6348;243,27000000000001;529;10/12/2013;1;276;21
3085376;0;5;0;695;70,870000000000005;139;21/11/2013;1;609;1
3085522;0;10;139;1390;70,870000000000005;139;20/02/2012;1;585;1
3086028;0;30;0;6897;117,20999999999999;229,90000000000001;06/04/2011;2;441;1
3086145;0;10;0;1390;70,870000000000005;139;09/04/2012;4;632;1
3086376;97,299999999999997;24;0;3238,6999999999998;70,870000000000005;139;20/11/2013;3;549;12
3086431;0;10;0;4290;197,28;429;29/06/2011;3;257;1
3086469;20,5;12;0;2439,5;94,269999999999996;205;10/03/2013;1;1313;21
3086477;0;15;0;3448,5;117,20999999999999;229,90000000000001;07/09/2012;1;458;1
3086501;55,600000000000001;6;0;778,39999999999998;70,870000000000005;139;12/05/2011;3;549;3
3086624;209,69999999999999;12;699;8178,3000000000002;321,44;699;15/06/2012;2;225;12
3086751;0;10;0;6890;316,85000000000002;689;04/06/2013;1;202;1
3086752;147,59999999999999;36;0;13136,4;188,13;369;19/01/2013;1;431;3
3086764;0;5;139;695;70,870000000000005;139;23/11/2012;1;561;1
3086776;0;10;0;3990;183,49000000000001;399;07/11/2013;1;274;1
3086896;0;20;0;7380;188,13;369;10/02/2012;1;436;1
3087091;0;12;0;5148;197,28;429;15/02/2011;3;270;21
3087122;0;10;0;1390;70,870000000000005;139;16/12/2012;1;632;1
3087598;0;15;229,90000000000001;3448,5;117,20999999999999;229,90000000000001;21/11/2011;1;458;1
3087681;0;5;0;825;75,879999999999995;165;25/11/2012;1;947;1
3087786;211,59999999999999;12;529;6136,3999999999996;243,27000000000001;529;18/07/2011;1;250;12
3087797;0;30;369;11070;188,13;369;20/06/2013;1;431;1
3087944;0;10;0;3990;183,49000000000001;399;30/04/2013;2;261;1
3088035;0;5;0;695;70,870000000000005;139;10/12/2013;1;632;1
3088062;0;10;0;3990;183,49000000000001;399;22/04/2011;4;274;1
3088070;0;5;139;695;70,870000000000005;139;27/01/2013;1;609;1
3088125;13,9;12;0;1654,0999999999999;70,870000000000005;139;23/05/2013;1;549;12
3088422;0;10;0;3690;188,13;369;08/05/2011;1;431;1
3088602;0;5;0;825;75,879999999999995;165;17/12/2012;1;947;1
3088623;0;15;0;3448,5;117,20999999999999;229,90000000000001;12/12/2012;1;441;1
3088710;42,899999999999999;12;0;5105,1000000000004;197,28;429;18/05/2011;1;257;3
3088888;0;12;0;5148;197,28;429;28/03/2013;1;244;3
3089167;159,59999999999999;12;399;4628,3999999999996;183,49000000000001;399;07/11/2012;2;248;12
3089320;20,5;12;0;2439,5;94,269999999999996;205;19/09/2012;4;1313;21
3089326;317,39999999999998;27;0;13965,6;243,27000000000001;529;21/05/2011;2;263;18
3089616;27,800000000000001;12;139;1640,2;70,870000000000005;139;15/05/2013;1;632;12
3089632;0;10;0;5290;243,27000000000001;529;26/10/2012;1;250;1
3089633;0;10;429;4290;197,28;429;23/06/2013;1;283;21
3089688;0;10;0;4290;197,28;429;06/04/2011;1;270;1
3089704;0;10;289;2890;132,90000000000001;289;07/02/2013;3;1412;1
3089730;0;5;0;825;75,879999999999995;165;10/07/2011;1;947;1
3089911;0;10;0;3990;183,49000000000001;399;18/02/2012;1;248;1
3090018;0;10;0;1390;70,870000000000005;139;19/07/2012;1;573;1
3090137;0;15;0;3448,5;117,20999999999999;229,90000000000001;13/10/2013;1;458;1
3090511;0;10;0;4290;197,28;429;01/03/2011;3;257;1
3090614;36,899999999999999;36;0;13247,1;188,13;369;10/01/2011;1;436;3
3091226;158,69999999999999;12;0;6189,3000000000002;243,27000000000001;529;02/08/2012;2;276;12
3091336;0;12;0;5148;197,28;429;31/08/2012;1;244;3
3091531;0;20;0;2780;70,870000000000005;139;18/08/2013;2;585;1
3091532;27,800000000000001;12;0;1640,2;70,870000000000005;139;08/07/2013;1;573;12
3091607;0;12;0;4788;183,49000000000001;399;16/03/2013;1;274;3
3091909;139,80000000000001;12;0;8248,2000000000007;321,44;699;01/05/2013;1;209;12
3092045;0;20;0;4000;91,969999999999999;200;22/05/2012;1;1441;1
3092121;0;40;0;8000;91,969999999999999;200;14/02/2012;2;1441;1
3092398;0;20;0;2780;70,870000000000005;139;02/10/2012;1;549;1
3092467;27,800000000000001;6;0;806,20000000000005;70,870000000000005;139;06/04/2012;1;573;3
3092483;55,600000000000001;18;0;2446,4000000000001;70,870000000000005;139;17/02/2012;2;561;27
3092497;152,55000000000001;13;0;4254,4499999999998;155,88999999999999;339;10/01/2011;1;273;23
3092625;42,899999999999999;12;0;5105,1000000000004;197,28;429;25/12/2013;1;244;3
3092694;0;20;0;4000;91,969999999999999;200;05/08/2013;2;1441;1
3092712;0;15;0;3448,5;117,20999999999999;229,90000000000001;04/04/2011;1;458;1
3092935;221,40000000000001;108;369;39630,599999999999;188,13;369;18/03/2011;3;425;3
3092950;0;30;0;10170;155,88999999999999;339;29/08/2013;3;247;1
3092953;0;20;0;2780;70,870000000000005;139;13/10/2011;3;549;1
3092993;0;10;369;3690;188,13;369;17/11/2012;1;436;1
3093183;0;10;0;3990;183,49000000000001;399;02/05/2013;1;261;1
3093198;0;20;0;10580;243,27000000000001;529;30/03/2011;3;276;1
3093263;0;12;0;4428;188,13;369;29/03/2011;3;425;21
3093289;0;18;0;4138,1999999999998;117,20999999999999;229,90000000000001;22/09/2011;1;458;3
3093294;0;30;0;11070;188,13;369;30/05/2012;1;431;1
3093334;0;10;0;1650;75,879999999999995;165;30/06/2011;4;947;1
3093651;0;10;0;3990;183,49000000000001;399;04/04/2013;1;287;1
3093742;0;10;0;4290;197,28;429;12/03/2011;1;244;1
3093790;0;15;229,90000000000001;3448,5;117,20999999999999;229,90000000000001;11/09/2013;1;453;1
3094072;73,799999999999997;12;0;4354,1999999999998;188,13;369;12/06/2012;1;425;21
3094107;0;10;0;3990;183,49000000000001;399;07/02/2013;1;248;1
3094190;0;15;0;3448,5;117,20999999999999;229,90000000000001;25/02/2011;2;453;1
3094195;0;20;165;3300;75,879999999999995;165;28/02/2013;2;947;1
3094243;0;20;0;7380;188,13;369;12/03/2013;1;431;1
3094250;0;20;0;8580;197,28;429;26/01/2011;2;283;1
3094274;27,800000000000001;6;0;806,20000000000005;70,870000000000005;139;30/12/2013;1;632;3
3094614;0;10;0;4290;197,28;429;22/05/2011;1;257;1
3094764;0;10;0;4290;197,28;429;15/01/2011;1;283;1
3095008;0;20;0;4598;117,20999999999999;229,90000000000001;14/06/2011;1;441;1
3095025;0;5;0;695;70,870000000000005;139;16/06/2013;1;597;1
3095157;0;5;0;695;70,870000000000005;139;30/06/2012;1;597;1
3095324;0;5;0;695;70,870000000000005;139;04/07/2012;1;632;1
3095393;0;10;0;1390;70,870000000000005;139;04/07/2012;1;573;1
3095746;135,59999999999999;12;0;3932,4000000000001;155,88999999999999;339;12/02/2011;4;273;12
3095755;0;5;0;695;70,870000000000005;139;26/11/2013;3;621;1
3096038;0;10;0;3390;155,88999999999999;339;10/02/2011;1;273;1
3096057;137,80000000000001;12;0;8130,1999999999998;316,85000000000002;689;10/07/2011;1;234;3
3096071;0;20;0;4000;91,969999999999999;200;30/09/2013;3;1441;1
3096583;0;30;0;20970;321,44;699;31/08/2012;4;233;1
3096647;0;15;0;3448,5;117,20999999999999;229,90000000000001;04/06/2013;4;453;1
3096728;0;10;0;6890;316,85000000000002;689;23/06/2011;1;202;1
3096924;0;10;0;4290;197,28;429;25/01/2013;2;283;1
3096977;0;12;0;8388;321,44;699;05/05/2013;1;209;12
3097035;68,900000000000006;12;0;8199,1000000000004;316,85000000000002;689;13/04/2012;1;202;21
3097791;0;10;0;3990;183,49000000000001;399;23/09/2011;1;261;1
3097816;55,600000000000001;6;0;778,39999999999998;70,870000000000005;139;10/12/2013;1;561;3
3097897;0;10;0;4290;197,28;429;18/09/2012;1;283;1
3097962;137,80000000000001;12;0;8130,1999999999998;316,85000000000002;689;23/06/2011;1;234;3
3098143;28,899999999999999;12;0;3439,0999999999999;132,90000000000001;289;10/04/2013;1;1412;3
3098250;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;31/07/2013;1;248;3
3098371;85,799999999999997;12;0;5062,1999999999998;197,28;429;23/06/2013;1;244;12
3098448;0;10;0;3990;183,49000000000001;399;03/08/2011;1;261;1
3098758;0;10;0;4290;197,28;429;06/12/2011;1;270;1
3098920;0;20;0;2780;70,870000000000005;139;10/07/2012;1;573;1
3098935;0;10;0;6890;316,85000000000002;689;17/09/2012;1;218;1
3098989;0;10;0;5290;243,27000000000001;529;23/06/2011;1;289;1
3099007;0;10;0;4290;197,28;429;02/03/2012;1;244;1
3099059;0;4;0;556;70,870000000000005;139;15/10/2011;4;573;9
3099208;0;20;0;7380;188,13;369;02/10/2013;1;425;1
3099513;0;10;0;3990;183,49000000000001;399;22/10/2011;2;274;1
3099682;0;10;0;6890;316,85000000000002;689;29/08/2012;2;234;1
3099736;68,900000000000006;12;0;8199,1000000000004;316,85000000000002;689;11/06/2013;1;234;21
3099741;0;8;429;3432;197,28;429;31/03/2011;1;244;1
3099835;45,979999999999997;24;0;5471,6199999999999;117,20999999999999;229,90000000000001;23/06/2013;2;453;12
3100036;13,9;12;0;1654,0999999999999;70,870000000000005;139;29/10/2012;2;585;12
3100157;110,7;24;0;8745,2999999999993;188,13;369;09/01/2011;1;419;12
3100158;0;10;0;5290;243,27000000000001;529;24/06/2013;1;263;1
3100173;20;6;0;1180;91,969999999999999;200;20/06/2012;1;1441;3
3100184;0;30;0;11070;188,13;369;18/11/2012;1;425;1
3100417;0;10;0;1390;70,870000000000005;139;04/07/2012;1;573;1
3100647;0;10;0;3990;183,49000000000001;399;04/06/2013;4;248;1
3100687;79,799999999999997;12;399;4708,1999999999998;183,49000000000001;399;02/12/2013;1;261;12
3101055;0;10;0;3990;183,49000000000001;399;25/07/2012;1;261;1
3101101;0;10;0;3990;183,49000000000001;399;09/12/2013;1;261;1
3101403;0;20;0;4598;117,20999999999999;229,90000000000001;06/06/2012;1;453;1
3101421;91,959999999999994;24;0;5425,6400000000003;117,20999999999999;229,90000000000001;30/05/2013;1;453;12
3101776;0;10;0;6890;316,85000000000002;689;30/07/2012;1;218;1
3101907;0;10;0;3390;155,88999999999999;339;24/02/2012;3;260;1
3102024;0;30;0;11070;188,13;369;28/10/2011;1;419;1
3102099;0;10;0;6890;316,85000000000002;689;21/06/2013;1;218;1
3102232;0;27;0;9963;188,13;369;17/10/2011;2;436;9
3102289;0;20;0;8580;197,28;429;07/01/2013;3;270;1
3102341;0;5;0;695;70,870000000000005;139;20/12/2012;1;597;1
3102389;0;20;0;7380;188,13;369;24/10/2011;1;431;1
3102612;0;12;0;8268;316,85000000000002;689;15/05/2013;1;218;3
3102614;209,69999999999999;9;0;6081,3000000000002;321,44;699;16/09/2013;4;225;18
3102725;68,900000000000006;12;689;8199,1000000000004;316,85000000000002;689;27/07/2011;1;202;12
3102781;0;10;0;6890;316,85000000000002;689;10/10/2012;4;202;1
3103134;0;5;0;695;70,870000000000005;139;20/01/2013;1;585;1
3103137;0;10;0;1390;70,870000000000005;139;17/02/2012;1;609;1
3103149;0;10;0;6990;321,44;699;06/02/2013;1;209;1
3103204;0;5;0;695;70,870000000000005;139;25/11/2011;1;585;1
3103378;0;30;0;10170;155,88999999999999;339;03/03/2013;3;273;1
3103422;135,59999999999999;12;0;3932,4000000000001;155,88999999999999;339;23/08/2011;1;273;21
3103744;0;10;699;6990;321,44;699;26/04/2013;1;225;1
3104014;0;10;0;6890;316,85000000000002;689;18/07/2013;1;218;1
3104143;0;6;139;834;70,870000000000005;139;22/12/2011;1;621;3
3104329;41,700000000000003;12;0;1626,3;70,870000000000005;139;31/05/2011;1;609;12
3104385;0;20;0;4598;117,20999999999999;229,90000000000001;19/04/2012;1;441;1
3104417;0;10;0;6890;316,85000000000002;689;04/11/2013;1;218;1
3104749;119,7;12;0;4668,3000000000002;183,49000000000001;399;29/09/2013;1;248;21
3104989;0;5;0;1000;91,969999999999999;200;20/02/2012;4;1441;1
3105134;0;10;0;4290;197,28;429;20/01/2013;1;244;1
3105723;0;10;0;6990;321,44;699;07/09/2013;1;209;1
3105742;0;10;0;6990;321,44;699;08/09/2012;1;209;1
3105906;0;20;0;4000;91,969999999999999;200;14/05/2012;1;1441;1
3106061;79,799999999999997;12;0;4708,1999999999998;183,49000000000001;399;02/03/2011;3;248;3
3106174;0;15;0;3448,5;117,20999999999999;229,90000000000001;09/04/2012;1;458;1
3106217;79,349999999999994;13;0;6797,6499999999996;243,27000000000001;529;05/06/2012;1;250;23
3106620;0;15;0;3448,5;117,20999999999999;229,90000000000001;03/02/2013;1;453;1
3106762;0;40;0;5560;70,870000000000005;139;13/07/2011;4;573;1
3106861;137,80000000000001;12;689;8130,1999999999998;316,85000000000002;689;06/05/2013;1;234;3
3106924;0;5;0;695;70,870000000000005;139;06/01/2012;1;573;1
3106995;0;20;0;4598;117,20999999999999;229,90000000000001;28/08/2011;4;453;1
3107879;0;30;369;11070;188,13;369;17/02/2013;1;425;1
3107909;0;10;0;3990;183,49000000000001;399;24/06/2012;1;274;1
3108074;0;10;0;3390;155,88999999999999;339;11/02/2012;1;286;1
3108254;0;10;0;1390;70,870000000000005;139;26/02/2013;3;585;1
3108333;0;20;0;4598;117,20999999999999;229,90000000000001;10/12/2013;1;441;1
3108385;0;10;0;6890;316,85000000000002;689;13/03/2013;1;218;1
3108678;279,60000000000002;12;0;8108,3999999999996;321,44;699;20/04/2012;1;217;12
3108812;0;20;0;4598;117,20999999999999;229,90000000000001;30/12/2012;1;453;1
3108976;0;5;0;695;70,870000000000005;139;20/02/2013;4;573;1
3109141;85,799999999999997;18;0;7636,1999999999998;197,28;429;05/08/2012;2;270;18
3109273;0;20;0;2780;70,870000000000005;139;19/09/2012;1;561;1
3109344;0;10;429;4290;197,28;429;08/11/2012;1;270;1
3109606;0;10;0;4290;197,28;429;18/03/2012;1;257;1
3109705;0;20;0;3300;75,879999999999995;165;19/06/2013;1;947;1
3110879;0;30;0;11070;188,13;369;15/05/2012;1;419;1
3111122;0;10;429;4290;197,28;429;11/06/2013;1;283;1
3111300;55,600000000000001;12;139;1612,4000000000001;70,870000000000005;139;07/11/2011;2;573;3
3111721;147,59999999999999;24;0;8708,3999999999996;188,13;369;02/06/2012;2;419;12
3111775;0;10;0;6890;316,85000000000002;689;22/11/2013;1;234;1
3111871;0;10;0;1390;70,870000000000005;139;18/11/2012;2;585;1
3112035;0;5;0;695;70,870000000000005;139;10/10/2012;1;585;1
3112042;237,30000000000001;18;339;5864,6999999999998;155,88999999999999;339;22/11/2012;2;273;27
3112058;158,69999999999999;9;0;4602,3000000000002;243,27000000000001;529;26/05/2012;2;263;27
3112062;0;15;0;3448,5;117,20999999999999;229,90000000000001;15/03/2012;1;441;1
3112153;0;10;0;3390;155,88999999999999;339;22/03/2011;1;273;1
3112210;0;10;0;4290;197,28;429;31/08/2012;1;257;1
3112304;0;10;0;3690;188,13;369;16/03/2013;1;431;1
3112333;0;10;0;6890;316,85000000000002;689;24/01/2013;1;202;1
3112422;20,850000000000001;26;0;3593,1500000000001;70,870000000000005;139;08/09/2012;1;609;23
3112543;33,899999999999999;9;0;3017,0999999999999;155,88999999999999;339;10/09/2012;2;273;18
3112615;0;15;229,90000000000001;3448,5;117,20999999999999;229,90000000000001;08/05/2012;1;458;1
3112722;0;5;0;695;70,870000000000005;139;27/02/2013;1;561;1
3112934;128,69999999999999;12;0;5019,3000000000002;197,28;429;16/04/2012;1;244;21
3113215;0;10;689;6890;316,85000000000002;689;30/12/2013;1;218;1
3113485;69,900000000000006;12;0;8318,1000000000004;321,44;699;24/04/2011;1;225;12
3113577;0;30;0;11070;188,13;369;30/04/2012;1;431;1
3113717;0;20;0;2780;70,870000000000005;139;12/03/2013;2;632;1
3113925;42,899999999999999;24;429;10253,1;197,28;429;31/12/2013;3;270;3
3113926;55,600000000000001;12;0;1612,4000000000001;70,870000000000005;139;17/02/2012;3;549;3
3114145;0;5;0;1000;91,969999999999999;200;11/08/2013;1;1441;1
3114236;45,979999999999997;18;0;4092,2199999999998;117,20999999999999;229,90000000000001;24/03/2013;3;441;3
3114422;27,800000000000001;9;0;1223,2;70,870000000000005;139;05/08/2013;1;597;12
3114443;85,799999999999997;24;0;10210,200000000001;197,28;429;15/07/2012;1;283;12
3114447;0;5;0;695;70,870000000000005;139;30/01/2011;1;632;1
3114478;0;5;0;695;70,870000000000005;139;11/11/2012;1;585;1
3114691;0;10;0;4290;197,28;429;12/11/2013;1;270;1
3114824;0;10;0;3390;155,88999999999999;339;09/04/2013;1;286;1
3114889;128,69999999999999;12;0;5019,3000000000002;197,28;429;08/12/2011;1;270;3
3115122;279,60000000000002;12;0;8108,3999999999996;321,44;699;17/08/2011;1;217;12
3115130;0;10;0;6890;316,85000000000002;689;13/12/2011;4;234;1
3115914;101,7;12;0;3966,3000000000002;155,88999999999999;339;11/06/2011;1;273;12
3116382;0;10;0;6990;321,44;699;10/10/2011;1;225;1
3116459;0;10;0;5290;243,27000000000001;529;08/08/2013;1;289;1
3116497;41,700000000000003;6;0;792,29999999999995;70,870000000000005;139;25/02/2013;1;597;3
3116591;0;5;0;695;70,870000000000005;139;18/05/2011;4;609;1
3116611;0;5;139;695;70,870000000000005;139;09/11/2011;1;597;1
3116803;0;5;0;695;70,870000000000005;139;09/10/2011;1;585;1
3116887;211,59999999999999;12;0;6136,3999999999996;243,27000000000001;529;10/07/2013;1;276;12
3117163;115,59999999999999;12;0;3352,4000000000001;132,90000000000001;289;14/06/2012;1;1412;3
3117365;0;20;0;4000;91,969999999999999;200;30/11/2011;1;1441;1
3117466;0;40;0;9196;117,20999999999999;229,90000000000001;10/08/2012;3;453;1
3117591;0;5;0;695;70,870000000000005;139;21/01/2012;2;621;1
3117639;0;20;0;4598;117,20999999999999;229,90000000000001;07/05/2011;1;453;1
3117660;0;20;339;6780;155,88999999999999;339;23/09/2013;3;247;1
3117688;69,5;18;139;2432,5;70,870000000000005;139;17/03/2013;4;585;18
3117858;0;10;339;3390;155,88999999999999;339;07/12/2012;1;260;1
3117938;0;5;0;695;70,870000000000005;139;22/07/2013;1;549;1
3117993;27,800000000000001;12;0;1640,2;70,870000000000005;139;18/10/2011;1;585;12
3118026;0;10;0;6990;321,44;699;05/11/2012;1;225;1
3118201;0;20;0;4598;117,20999999999999;229,90000000000001;18/12/2012;4;458;1
3118317;101,7;9;0;2949,3000000000002;155,88999999999999;339;20/02/2012;4;273;18
3118488;0;10;0;3990;183,49000000000001;399;07/11/2012;1;287;1
3118602;137,80000000000001;12;0;8130,1999999999998;316,85000000000002;689;11/12/2011;1;202;12
3118921;52,899999999999999;9;0;4708,1000000000004;243,27000000000001;529;22/03/2013;2;250;27
3119042;0;30;0;11070;188,13;369;23/11/2012;1;425;1
3119129;0;10;0;1390;70,870000000000005;139;18/04/2012;2;609;1
3119420;0;10;0;3990;183,49000000000001;399;02/08/2011;2;261;1
3119482;45,979999999999997;18;0;4092,2199999999998;117,20999999999999;229,90000000000001;19/12/2013;1;453;3
3119510;22,989999999999998;24;0;5494,6099999999997;117,20999999999999;229,90000000000001;05/06/2011;3;441;21
3119636;0;12;0;4068;155,88999999999999;339;26/07/2013;1;260;21
3119718;0;10;0;6890;316,85000000000002;689;16/12/2012;1;234;1
3119941;0;10;0;4290;197,28;429;06/12/2011;4;257;1
3120039;0;5;0;695;70,870000000000005;139;28/08/2013;1;621;1
3120090;0;10;0;3990;183,49000000000001;399;11/08/2011;1;248;1
